block_time,nft_project_name,platform,evt_type,usd_amount,seller,buyer,original_amount,original_currency,block_number,nft_token_id,tx_hash
2022-04-20T13:41:23+00:00,"""MOAR"" by Joan Cornella",OpenSea,Trade,3872.6472015,\x41cec4e67ff692f0e9ff11af36c56d8fc6ed8c15,\x31d1b71e854d4d0b955f25537024a759c42cd395,1.23585,WETH,14622251,3896,\x25362b62dccfcf39da7fa79ed06b91e47e0fb874fc20737afd3a126a51db0d11
2022-04-20T13:44:51+00:00,V1 Cryptopunks (Wrapped),LooksRare,Trade,24128.643,\x6f4a2d3a4f47f9c647d86c929755593911ee91ec,\xd20fd45ebe207281cd6dbbfbb128c957eccc205b,7.7,WETH,14622266,4474,\xb454aa9ce50775a3242e99547633c216807508e5964902a1dd8b8630312d55d1
2022-04-20T13:47:44+00:00,ApeGang,LooksRare,Trade,780.495,\x6c419a51c4ddc206ae2f4f5dbf754a3e3068617f,\x7a0a4f58a75958813b4554a338b7b33698e64fe6,0.25,WETH,14622277,4981676894159712808201908443964193325271219637660871887967788754904908038145,\x9255b1ed54e62e76f7d417cd66f2972b1cd371e6268a42dce00f598bf081127e
2022-04-20T13:49:14+00:00,Smilesss,LooksRare,Trade,2185.386,\xb8b5dc32fec8effc30f7f0ef0fa1eeae3b50a008,\x2c9d055a512b8a47e1bcc78492f88435bb600fe3,0.7,WETH,14622284,5408,\x712768d520310b4abc4b55e9ad1090657dd30f3426ee5f32d43a3b9735c153c6
2022-04-20T13:51:13+00:00,0xApes,LooksRare,Trade,622.61,\x85c7b2435509f501b8d02a3ad82b9bbf95b0696d,\xdcc572ffe70074e89b3415d5919f576c97276f14,0.2,WETH,14622288,17996,\xc3efdf4ec6983abd43158886e9b24741527fd5b54e2f7bed7b327c43eb3277dd
2022-04-20T13:51:13+00:00,DemiHuman,OpenSea,Trade,295.73975,\xb6490cd86b5bf9c2fa86e493a1d669f384f27162,\x4bf9f443d696b7513a40de3714b77190e564a293,0.095,WETH,14622288,1371,\xb5abeae3d139861127b395698a858b339f4fd454bb4aa0833cccbbf1eb22d7f9
2022-04-20T13:52:12+00:00,PhunkyApeYachtClub,LooksRare,Trade,174.3308,\x5ea8ada0f2e143e85874ed1f493e7f38bd9b629d,\x05820ac77c2f17f08e783e9cd0214f89c520652f,0.056,WETH,14622293,59,\x9c0b546a81bc5ff0a71f7e1c4f71b543c0e6fa3f0b0564c611153c4a86e7fb03
2022-04-20T13:53:40+00:00,VaynerSports Pass VSP,LooksRare,Trade,1662.3687,\xefc813a0492f5cada0572957e2f69f8741e9b177,\xec6286fb381761a4637305926a7ac215a2a50be8,0.534,WETH,14622299,9602,\x123b1ff0999835508f4a022d98da508be5648cb4f17b290d9f2befbbffc7d9ad
2022-04-20T13:58:32+00:00,Pixel Vault MintPass,LooksRare,Trade,652.7115,\x13bc9a003bd55f678386100a968fb768803891a5,\x0faf4d04f191c3b605a739e9c12bfc0920779d15,0.21,WETH,14622319,0,\x0a3cfb162b1e0bdebd0a804ec1f6aba582f4f812b1f1ed1b42e71a96e7b701e3
2022-04-20T13:59:36+00:00,Gutter Clones,LooksRare,Trade,497.304,\xcc1cb0fa339eb32e436dce1ba752bda72fc6edfe,\x7fb0e71d7e4e0ac24e2a873b503f28da04e02320,0.16,WETH,14622325,7386,\x5970001b3a1477c128fae1c04024ca04f09dc9a273e68cc458cac0c511328a25
2022-04-20T14:01:22+00:00,EMPRESSISTERS,Foundation,Trade,621.688,\xb2060351a3244e296b55db646caa07294ec0ccc8,\x66f5ddc253852f407d334f8e90e3bc46fdaaecaa,0.2,ETH,14622333,126,\x67de7643d2d0acb20a6ce3c6dedf9ed0c4ea733e7198b90677e6673b84dfda33
2022-04-20T14:02:56+00:00,(B)APETAVERSE,LooksRare,Trade,1087.954,\x46f3ec73ef9b77728bbf1e7d29bbe630623b4c6e,\x98e3cb61729067e1b77b7f0d6dcd4eb113288469,0.35,WETH,14622342,9753,\x0059f5d6a39027065c51a075f1419d63b9390a1024ec19d552378f6f382e57c0
2022-04-20T14:07:07+00:00,Bored Ape Chemistry Club,LooksRare,Trade,139983.6856,\x28f8ca3b0eddd849c93986df0fd194252c4e4b03,\x6d278bb7f397de6f91419db71512bf27c8c39dad,44.99,WETH,14622349,0,\x41a3df1363638dd52f2a3d30c0b4a4f21bfbc518d0bcca235edbe663bb6f6678
2022-04-20T14:09:02+00:00,Project Kevins,LooksRare,Trade,155.572,\x952c6b982cda6e5f45e85989ce826a2a9383ad26,\x065acd0ac8b49db53440981b8dea3d76f291e38c,0.05,WETH,14622358,2152,\x30661c9fe0d0b5b24974bfff1cde1eb67f27a50d1724e1b1f25baa148f168cea
2022-04-20T14:09:44+00:00,OpenSea Collection,OpenSea,Trade,108.9004,\x284978427f4c9d72716539a6a2600a7a02b06095,\x1d47023e88525a3e0e9d95a4914c14d8188a2597,0.035,ETH,14622367,18222323781383751126728125250634993733550935018440079598159245803877723799553,\xc4e72276f041febc48f494e65bc73246ccb57fc3d0b212d7ce45e1312b17f402
2022-04-20T14:11:13+00:00,Bored Ape Kennel Club,LooksRare,Trade,40413.75,\xc6d68d011accb2574ba951ecab79b94cc40b057f,\xf4e423ce220e4d9fedcfebcd755ff9d37dc244b2,13,WETH,14622373,771,\x4f978371fb8c16bcb97f51ca906c2314948e7cf6adba214c622a31408011aa6a
2022-04-20T14:12:33+00:00,Thicc Collectibles,LooksRare,Trade,273.57,\x8906ddc3c67955ccb1ef6ebea4db1d9b9920ec26,\xe6f523c440a99f6d87f42f5e611c5c632558ea61,0.088,WETH,14622377,274,\x1ae516c5411485a2e37015a15a6480d2472b29c6fc0f18fb045476668f9fb8ec
2022-04-20T14:13:05+00:00,Gutter Juice,LooksRare,Trade,531.907125,\x0d973069308a5b8d3473fefa3cf585bb9af4d7bc,\x34736fdc6f4d731629ceefc058abc2ff09c0cc49,0.1711,WETH,14622381,22741,\x97ea9249d6586121a15826c3ae39bb7038a94fe39c481d58887f3caba5ba9537
2022-04-20T14:13:05+00:00,Gutter Juice,LooksRare,Trade,922.987875,\x542d94a5a4361e861906dd839a332c6e93526708,\x5bfdf134a13a77514be7bc8d4e18cd10c246faff,0.2969,WETH,14622381,26666,\xb8263e07ee047eb00ba0d93c448010584b74c089c70786a2afcaa548eb0b11c3
2022-04-20T14:14:00+00:00,Gutter Juice,LooksRare,Trade,531.59625,\x0d973069308a5b8d3473fefa3cf585bb9af4d7bc,\xf395a343e9627e02669ff250ef3115625acbe58b,0.171,WETH,14622390,2266,\x1ebf2c55ff822150cfecfbb1cbaaaebb6f74c84d186ec3f8de5782389634de2f
2022-04-20T14:17:10+00:00,Cryptoadz,LooksRare,Trade,13092.828,\xf34455620ace080469819c4ac3334e9bc9abc55f,\x330775d2120417b7e83f43179d223cc3fabb8772,4.2,WETH,14622405,3669,\x39dd596ea27f51def132d22356572a6ad03d53d118739bc75e5837edb604174c
2022-04-20T14:17:44+00:00,TBAC,LooksRare,Trade,5611.212,\x29b79ad1730dc87b5923d47554436501b5d05b84,\xa21886eec553f424fb7c14876d0f3939f934aa85,1.8,WETH,14622407,10,\x2ee8d99ce374d033fa1a59db81585e987efb709bce6689f6bfc1ec3e631da7fc
2022-04-20T14:18:00+00:00,Smilesss,LooksRare,Trade,2182.138,\x56d7dcd2a76234f61d778df3c2987db5f6ef0248,\xf0a8dc4774ce6c3980b862c46bcdccd980bdf822,0.7,WETH,14622409,7590,\x30a84648b3850c5bc51435dd50b7bf65439b40b639811555feedefde02ada25b
2022-04-20T14:18:38+00:00,OpenSea Collection,OpenSea,Trade,225.851283,\xe174aa6edc43f8d9ef503e52dcb5e794797e041e,\x2cdd19ae1f717ce67aaabb7b354264d0e96b2910,0.07245,WETH,14622410,101976521476418984005695552702025298702968665524171564945963477676898998288385,\xbd0e196bba5b41858e7797d6e974a69d5bbf3f1d8668c834edcf3c06c9172c0f
2022-04-20T14:19:02+00:00,Concept art by Civort,Foundation,Trade,779.335,\x4ae4882e88e2e6f06e243a2ff65899cb9d3fadda,\x2355a3007f75e9f5f96070f6ba1345a22a8ca1d3,0.25,ETH,14622411,3,\xcec897125d60aceb6c00f509787f76e12f81090baec751e7c3f59fd6e935922c
2022-04-20T14:19:29+00:00,DeadFellaz,LooksRare,Trade,7325.749,\xdfa7c236498a3592563aacce746be4461f02659d,\x6c059d2d843d6ceb855b0d15cfd69c22be3f845f,2.35,WETH,14622414,5944,\x831e0d8b5c02d71a6fed5eb223d9d238bd1757e82a63ee3fbfaf1def182b3483
2022-04-20T14:21:20+00:00,Cryptoadz,LooksRare,Trade,13096.398,\x9e1ef34c00666ee78f098981f240dcea19591279,\xd476574f5f6053fd84b49bf4dbfb632d435896b6,4.2,WETH,14622417,4942,\x4fa645c3617a85ec2971e2c2fb5cf69c2fc0df542b113e357726c675f8dc0a6c
2022-04-20T14:21:25+00:00,Boss Beauties,LooksRare,Trade,3118.19,\x2e3c2c418ac043ae1027a2f1bf8134e36cf6f94c,\xbbdd1b3c87c211e482cda98ea14fa8bf50022ca0,1,WETH,14622418,7508,\x7014defc99aad7e9f9340452b91cd98038a33c3c137210ee723caf5e498c8d27
2022-04-20T14:23:18+00:00,Bored Ape Kennel Club,LooksRare,Trade,38977.375,\x1d8eb3f4040752cc4c36f97a952cb52d2d17b6e9,\xf4e423ce220e4d9fedcfebcd755ff9d37dc244b2,12.5,WETH,14622426,5442,\x28f5727b1356826691c5d3ba39a9e7d44d5755b9eda837ce022eb9ab38c49efd
2022-04-20T14:23:18+00:00,CATGIRL ACADEMIA,LooksRare,Trade,62.3638,\xd0d8392cfe943439be930ae1b8177be495be57bc,\xedfae7d120bfa17eb4ec7a689a5bc20e72bb4ef4,0.02,WETH,14622426,2112,\x1b4e2e6392c925ac895d7bd88dd6f6cb20dfde93eca8290030477f890b32bd08
2022-04-20T14:29:53+00:00,Benangbaja Studio,Foundation,Trade,1307.9304,\x64e44f61615e6662cd70f1e57ca57b08c6660591,\xfe5573c66273313034f7ff6050c54b5402553716,0.42,ETH,14622452,44,\xe94bb223cfff928da6b11354499a7225c6de94a9b447e4b0c804791caee0f078
2022-04-20T14:33:04+00:00,OpenSea Collection,OpenSea,Trade,155.4225,\x5a3d6d28b5c28576a660f28464dd09dc8f16ffe5,\x3c2262255793f2b4629f7b9a2d57ce78f7842a8d,0.05,ETH,14622464,40816687431336669485758592112662885133930908576945246385942572024244920647681,\xc3ebb6c365ff33cde521e0c3f978a03db75686b315f556af285c7f1281069bf2
2022-04-20T14:34:10+00:00,Benangbaja Studio,Foundation,Trade,1087.9575,\x64e44f61615e6662cd70f1e57ca57b08c6660591,\xf305f90b19cf66fc2d038f92a26440b66cf858f6,0.35,ETH,14622470,42,\x92e42d6c1a78c484d2f0018ca5b967e49ec0b19c121077c3bf39ed1ca90161df
2022-04-20T14:35:17+00:00,OpenSea Collection,OpenSea,Trade,12.4338,\x09c505ea40b16735a1c1ff9d1692c1b9b0c77d97,\xfbaa2d73715195ebb01e59f05622ee6e5e8d5b70,0.004,ETH,14622475,4418925333182959369076840019887190506675618700420984805410865157211405942785,\x348a73f79e7e7304be31dee4cb76b32041073942d4c74b1b4b6e15fe6b9be161
2022-04-20T14:35:44+00:00,Sneaky's Internet Friends,LooksRare,Trade,2859.774,\xb4b6250f025be57a17465f829eb8134ea689accd,\x47e83f61ffce78b27626375a5cc57a118db95276,0.92,WETH,14622478,1319,\x66d231032d5427863a347cd9e6c2203c8af240229b5c2e93e7b6b4b467102c80
2022-04-20T14:38:12+00:00,Rarible,Rarible,Trade,215.949730297172,\xf8e07d60d9b7651a319eda851d9579590bde12e3,\x435d821ee5b346850545cb18443ca9808a9d47d0,0.0694206942069,ETH,14622489,641883,\xcd2e50b3e691d607ea303f83a91e7d4c2f050ff33ec34969679c525727d931d3
2022-04-20T14:38:57+00:00,Creature World,LooksRare,Trade,1259.8497,\x8c3b49a0c22258eec1697ce110212ebf7c44ffb5,\x235323e5e4a1c2a552747f02c8f43da8760497ba,0.405,WETH,14622495,5272,\x6e491738875e08d000cabc9a99255dc1c7d073a2ab6c7a2b9ee4709f242f5558
2022-04-20T14:40:43+00:00,MutantApeYachtClub,LooksRare,Trade,97988.31,\xe32766a02d3ad6d13c48138b574603b18b3382b1,\xbf3d2cd6dd7e25f8186551c9441b066d8a65e407,31.5,WETH,14622503,2738,\xecea2eaaf24bbb38419af9fd6db3c44306f95956d99b1cd09c297858b00fa193
2022-04-20T14:41:24+00:00,FEWOCiOUS x FewoWorld: Paint,LooksRare,Trade,1182.37437,\xe61776e70d7abac70c169751947d76917514c211,\xa61ccf8f01af0414fb5c0ced4060881e4916117c,0.3798,WETH,14622504,3197,\x566b8af04ad304fa09459f93e85e83505a57ae69cc8da0ac4db16741660e4440
2022-04-20T14:47:04+00:00,Surreal touch,Foundation,Trade,377.340444,\x0a562fd2360e6799cd0b96e70f80c6f2cc548cdf,\x160b6672382eb1ae5ea5193c1d60042540c7802a,0.1212,ETH,14622529,2,\xe7f487831e7ebc1045bed270891ecba47af345b28b58d7e696e6002d7a54d23b
2022-04-20T14:47:04+00:00,Boss Beauties,LooksRare,Trade,3860.5788,\x7d57b7ffa6200f80c6181b2177aef59e980949aa,\xaf34964b228d7c671fdac25a277f9d9a33fa9730,1.24,WETH,14622529,1205,\x9c59a1e0e86efc0691eb31f2005a2bda147e139af07472fd3ea15beb8b42c89c
2022-04-20T14:47:04+00:00,Bored Ape Yacht Club,LooksRare,Trade,389171.25,\xb3a66b7ce5bd65b0ea5c858b9824cba285dc5a8b,\xabdfa75a36c274bddacdb412bee86044b5a658e9,125,WETH,14622529,1472,\xa5236298ae08efa67d47fe35386c21582e6ac47c50bd9c6c279cc005b1e26d3d
2022-04-20T14:47:35+00:00,Cryptoadz,LooksRare,Trade,13356.3573,\xc9d483b27701a1299c09872b813bf9cb8251475a,\x06c913158756c21482328af8f05c92f38575950b,4.29,WETH,14622531,5376,\x586cf0fbfb9c2430f46131443f5cbfb59ba32cba3e71b7d64e33c60d47616840
2022-04-20T14:49:56+00:00,FrankenPunks,LooksRare,Trade,280.2033,\x74e2d13440b9dc2377872306951447d4dd1cda82,\xc832be14af78e8ff7df4df1436515a83cbee64a4,0.09,WETH,14622539,1762,\xe563f0614b2107c50424db1a9b62ae9c4e066efae977bda6a697315f86c48501
2022-04-20T14:53:42+00:00,MURI by Haus,LooksRare,Trade,1927.2948,\x5da1d898be9ad259c891642472c13a1232917b91,\x92f93fadcacb86f6bd163a87a0944341b838cc62,0.62,WETH,14622556,1643,\x8f88039d80160e84b2ac1e68cf8feba0b7407ad92b8c237273faa8cf63378883
2022-04-20T14:55:27+00:00,Pirates of the Metaverse by Drip Studios,LooksRare,Trade,264.2259,\x089ad55045fe72f1f77eaac7e166de9e277600a5,\x362bd304c2ada2e096d6d1cab8f909398e7ef5fe,0.085,WETH,14622566,7055,\x4e70539d2d4f681fcbe16194967443cc65db42580d40fc617430b3b7c76f4c82
2022-04-20T14:56:57+00:00,mfer,LooksRare,Trade,8163.3436,\x87ec0b731433c13f8c300e6a41ce5993b304f5a3,\x9e82b8bfab6744acad8a3576190307f52a4bec60,2.62,WETH,14622570,6135,\x131284d34920ebe1eb5f411f78eaaf5fdf02abc462ee53a4c367260560626323
2022-04-20T14:57:23+00:00,SandVegasCasinoClub Official,LooksRare,Trade,591.9982,\x7cab382bcb0cd7a20e6e18825a350fac9969aef4,\xb54ec89e7823f7d784dff9f5cfcf0d00a2610aea,0.19,WETH,14622572,1864,\x40c42b4afefcb2ecd7aae4cb79268ec3fdb06ac54059342c9e6cb80698eeddf8
2022-04-20T14:59:21+00:00,Pirates of the Metaverse by Drip Studios,LooksRare,Trade,327.1569,\x089ad55045fe72f1f77eaac7e166de9e277600a5,\xfa76609191dfa5520c1118dcc3772862d5a9375b,0.105,WETH,14622577,4435,\x58fff47ec7f6f1ca6adebf7aecb2548ca7c86ce2201c7f86c0be73e025f8789b
2022-04-20T14:59:24+00:00,SandVegasCasinoClub Official,LooksRare,Trade,585.455062,\xf4f5ecef50905db813410f0b3d7e68b22efedbcd,\xb54ec89e7823f7d784dff9f5cfcf0d00a2610aea,0.1879,WETH,14622578,10693,\x4f56963555a43d04c72dd99e102c09331d5c2e674665b8075123366e027ef8f3
2022-04-20T14:59:24+00:00,OpenSea Collection,OpenSea,Trade,31.1578,\x9807adffa63da61bc41f65184fef0e8ed36a74f4,\x0de34c2eada893485c116df0d10332c6e5796351,0.01,ETH,14622578,68765121808521535901486377566474613958108895858865523841566208866180432658433,\x443d9230981f159eb249f3ee1d2b9f8dfbe8f2fada035de1727a2addc8ccee83
2022-04-20T15:00:08+00:00,OpenSea Collection,OpenSea,Trade,31.1578,\x9807adffa63da61bc41f65184fef0e8ed36a74f4,\x0de34c2eada893485c116df0d10332c6e5796351,0.01,ETH,14622581,68765121808521535901486377566474613958108895858865523841566208860682874519553,\x8738470b1ad0cbfa01f73aebba46d893aff62d3876a4aa1245e2f28cff471da2
2022-04-20T15:02:17+00:00,OpenSea Collection,OpenSea,Trade,933.177,\x52756f109536d8a7c95e4f442a383c10965d3dd6,\xf55cbf08ae9424c572598b29064b2fc3f67add04,0.3,ETH,14622592,37297141231324649162134414494548845996654445050266188550788551137997319307265,\x4140846ba0a053f800b489794981131aa48b3f3da237068bc09be4aab729ecf8
2022-04-20T15:03:03+00:00,Guardians of the Metaverse,LooksRare,Trade,133.75537,\x13dfedf7fd23f558a0e7b5d174e78884ea80d8a6,\x7467717ea56fa9891873bc1e911883c49d46fd05,0.043,WETH,14622594,2226,\x360546dc165b56d2c0e944d0b3d2b96e14d47a688bfad6c6ba971c55d1efe990
2022-04-20T15:04:18+00:00,The ModZ,LooksRare,Trade,124.3924941,\x1640d9332f011085389a948014b8f0b3b895b695,\x09591175507fabbe92a6b4b6b3db1a49d48e1d3e,0.03999,WETH,14622597,2390,\x3cf83c45f05c39dd8a801350fb4fbaeb028163dec229f22d7152446054155e04
2022-04-20T15:08:49+00:00,Elite Ape Entry Coins,LooksRare,Trade,157.86183,\x19fffb371b95574df860e90b6a5b69256629b585,\x0bb75bef057da63a0ae4b25fe9adafd35cd92b87,0.051,WETH,14622616,0,\x1995e2ce7a81b4da1a509d3a2d344922114c3b3614c0be69f13d32d4c235b158
2022-04-20T15:10:20+00:00,Bored Ape Kennel Club,LooksRare,Trade,26310.305,\x55779f340029eaf6814e980fb2ee93d0f82a91ee,\x839c8b27c0c01e9f1c17f4b90934eca8e0cc6740,8.5,WETH,14622619,6500,\xc8ef05662f8b13ddaecd78e0df1ef0b4edcb23edff687006f302499460b07dc3
2022-04-20T15:11:12+00:00,CATGIRL ACADEMIA,LooksRare,Trade,46.3623,\xc59af5b5730fd0d7541af26d5e7f9dd13a514947,\x7853096ecba5a0d7024c2e99f9d708400ebee58f,0.015,WETH,14622625,2790,\x91751554630b2e22a608bddc9db5c407d5f5694318593a14c4d6a5d05c556b09
2022-04-20T15:13:55+00:00,Metasaurs,LooksRare,Trade,339.9902,\xce733aa925f6018a89c13716ff893cb3042945f1,\x0c8343d9794dd99e7d2d4718061b99f8c11eb60a,0.11,WETH,14622632,7400,\x936cec13fdc630b9ffb36f926eef6024abf4398be290309f938d447801da7e1f
2022-04-20T15:14:23+00:00,ConiunPass,LooksRare,Trade,2704.4675,\x9766959d8fd4b1fd2801583a95d8f6fdbccc86bf,\x5ad365d5038f653cb183b2da8fba3e203dff6d33,0.875,WETH,14622634,4486,\xfb4dd59094dfa7c066c89a67a4aa23116d344cc8f21e874d25913fd59213c6ab
2022-04-20T15:15:56+00:00,The Cock-a-Doodles,LooksRare,Trade,129.81444,\xd52ebce9adc24a47ecbfbeabc8ef042590411c73,\x85f2a84a45884547578533bc3a2cf47267aaf526,0.042,WETH,14622640,3272,\x3b68869d3539b7ee12129e0e3667241448198ccbc161a4a5c477454a00ab8e97
2022-04-20T15:18:10+00:00,CryptoBonds,LooksRare,Trade,154.6875,\x33d4b7a2ab64fc8c808ab14610de30ccc7cfaaa3,\x2c35b3d207f745ad5b17d88328286c49a0ce4d4f,0.05,WETH,14622649,1882,\x90fb11c7b9d035f17088d6bfbffa450c55588583e1d2de6548109dd6a804f2c5
2022-04-20T15:18:12+00:00,Reflection - IOIv6TCb1p,Foundation,Trade,928.125,\x2e399a479315488b1d5d87c59a708653f469b836,\xe7bd51dc30d4bdc9fddd42ea7c0a283590c9d416,0.3,ETH,14622650,1,\xbaaf6619a6e117ed4f031cda398e56b8f8ea03317bb9e3aa2d890b929d9b3a64
2022-04-20T15:18:54+00:00,3Landers,LooksRare,Trade,6187.5,\x8850431bbd96eda2d50f371f64b2407ad4de4d87,\xbb1e202cf35eeec9743568f5b00708c823f7a7ab,2,WETH,14622654,6487,\xd78d516537a306418c82ce11099e3391b6012a0339ea90088463978ed87641e9
2022-04-20T15:19:43+00:00,World Of Women,LooksRare,Trade,24285.9375,\xaec061ad03efa0e55e3f423ec3491ed7501511f1,\x788a01c93738aadd1a8fc71bf8ad6ff618658909,7.85,WETH,14622659,6319,\x306bd03bc7e4510aea30dc6f4599c922f7f7b6bbbbbd9ae3ecc0727d48813b0c
2022-04-20T15:21:54+00:00,The Cock-a-Doodles,LooksRare,Trade,128.6838,\xd52ebce9adc24a47ecbfbeabc8ef042590411c73,\x85f2a84a45884547578533bc3a2cf47267aaf526,0.042,WETH,14622669,4011,\x09bc75e4a9efeee8b7114d5a7ea04cf24018d7df49bf4cb206907079a4fca924
2022-04-20T15:21:54+00:00,Loser Club Official,OpenSea,Trade,932.95755,\x5adac176eefb0a76a23e430b348ed793e743225b,\x8ba1371a314bc71907138395ff69ce04144f345c,0.3045,WETH,14622669,7716,\x60a51ea7f2c15914c95f1eb60e2b131d14dea1389f645acef12eb7bef441810d
2022-04-20T15:22:49+00:00,CATGIRL ACADEMIA,LooksRare,Trade,61.278,\xd0d8392cfe943439be930ae1b8177be495be57bc,\x365cd928bf4a04bfe4be89a803db2ab1a60ebbae,0.02,WETH,14622672,937,\x2ed0f70040317579ea52e8b71f147f81a6aa87a534829a39fbc112ef99835557
2022-04-20T15:23:21+00:00,SmallBrosNFT,OpenSea,Trade,187.9829035875,\xa842ed8a42b43df7cb5210210aed591c064987d2,\xc19b48831d11647f10fc06ae1572fe54142a58ac,0.061354125,WETH,14622673,2338,\x15b08566bba760e985a572492874d2f60b542ab3fa1742e34f5fa58ef5a4d17b
2022-04-20T15:24:41+00:00,dotdotdot,LooksRare,Trade,413.6265,\xd8f55ceda2989718b394b05ab5bdd5381aa2e97b,\xd5e86ca8c79f17b0ca2c43c93504854473f7de14,0.135,WETH,14622679,174,\x353ebd50be486fe874629955b6962d63d15ed8ba6703b9ec1a52a8a5858a1fe8
2022-04-20T15:24:57+00:00,Phanta Bear,LooksRare,Trade,1789.3176,\x17328240103b165487f4c73b2239d0ab085307a6,\x5cd69d3e3b92c2cf99fa2a89d4a8aceee29683ad,0.584,WETH,14622682,2850,\x29add0c521254982d1b1e32b5663e18b3defdec9016efc24a3eb5f3e66e0bf64
2022-04-20T15:25:35+00:00,dotdotdot,LooksRare,Trade,465.7128,\x463a9f915e233824187ac0456496b58a2c3f58b9,\xd5e86ca8c79f17b0ca2c43c93504854473f7de14,0.152,WETH,14622688,2655,\x9252c1c26a0dbb7fd8dc88368e06ce4deea040ea0b84b1abd4bc3aa80cb349d0
2022-04-20T15:27:56+00:00,The Psychonaut Ape Division,LooksRare,Trade,214.8349,\x09f1778ee9548a1729daa40152cef0b565cdefde,\xbb504f45adb368da44ccbb50f5142faa648c755b,0.07,WETH,14622698,6199,\x9c5b6311290f90a37cee3d7a451bff55db730a852e3483612fcc1cd2e9be2ce2
2022-04-20T15:28:21+00:00,SandVegasCasinoClub Official,LooksRare,Trade,610.74493,\x7d31fad9a16d314707e1c9823045eceb566b18d6,\x6fcfa206e51e015e7bc443f60d99397357c82698,0.199,WETH,14622699,5501,\xf9a7490173af0c99b43c5b0666e9a45834d7710136b28ed28a67f2a77586a555
2022-04-20T15:29:15+00:00,Akuma Origins,LooksRare,Trade,982.1024,\x04d387fb6c2d00f24ab77b80f8b22d25f117e329,\x8960d3eac41ac900cfd21208ad7641a5e3f85132,0.32,WETH,14622704,3365,\x7bad17a546fd69f7ee3628a16708500e3594c5264b33e0ea77f7245684f03712
2022-04-20T15:32:32+00:00,super-duper necco-chan,Foundation,Trade,613.566,\x1277cc1f5d06b7f791ade9f5a326de68e524ff44,\x2cd03d3ce4c5ec075f259ccc85d19706a9090dcc,0.2,ETH,14622727,4,\x9d645303c030f7f257bca4055944002f474fe2304b3ad86af574de759d88d8b7
2022-04-20T15:34:03+00:00,Golden Gamblers,LooksRare,Trade,4908.528,\x3dad5a9ffae28dfed48c18399cd26fe799da9604,\x6fcfa206e51e015e7bc443f60d99397357c82698,1.6,WETH,14622731,434,\x8ddd453d22c0d383355f40f4100e40a9f28854c196e48f1be71acd814c83eef0
2022-04-20T15:36:07+00:00,Regenz,LooksRare,Trade,1166.8622,\x94f18212818ae0ac8254df89cf188bc35051d18f,\x0db597f7ecbf7cb8047402e1f7100818ad15d37d,0.38,WETH,14622737,1341,\x6c1020fb0c2617da89250f65bf96db401a95c75488dc07a9ca207cdd0ee2643d
2022-04-20T15:39:47+00:00,Golden Gamblers,LooksRare,Trade,5035.9316,\x6bf7d2c02739bacead9daa29c8c9e0fad868e42c,\x2db9b613baf6f21b40eaae22f55b085da91c3ce2,1.64,WETH,14622752,699,\x5875789eefabba6005a1d0f10a696301891f2773a416784b9a08dc9a0473d305
2022-04-20T15:41:50+00:00,MutantApeYachtClub,LooksRare,Trade,96058.125,\xe7138aeeec6643d482ae1c62ed25f7da37e39c5e,\x8ef7f3651800194968e04030cb09c0d130514111,31.25,WETH,14622756,26280,\xdebc77e13a421c13221bbc2ecb7a30a5258ce7cee512616e674fa0086463c395
2022-04-20T15:43:48+00:00,Project Kevins,LooksRare,Trade,153.693,\x952c6b982cda6e5f45e85989ce826a2a9383ad26,\x2adfe579a9ab3422441a83eff2f20e94ad7a2350,0.05,WETH,14622764,2151,\xed5b5166aa0a73f5d9b849eacfc077ae2772ce730e2317106c2c1503608910aa
2022-04-20T15:45:08+00:00,Sappy Seals,LooksRare,Trade,3627.1548,\x9ef929f9635390834bc6c768b79b067652033344,\x44613705c2f17da81a9c3e01d703cf5c07110c42,1.18,WETH,14622768,963,\x370bd234d7ee8c3c860276d5a895d58d13a5b899bcc83642677309864ad0e9a7
2022-04-20T15:45:54+00:00,-GLOWA-,LooksRare,Trade,307.386,\x5d4e840aee5c438934a4dbf8687d9624bca637d8,\x96e32dd09ff875fac038d41181cfbb2224a4573a,0.1,WETH,14622772,10026,\x4681d534f846dbc3787b58fc7c916bb60bfee1eecd3b1e3442f8568b8ff46f92
2022-04-20T15:46:08+00:00,Phanta Bear,LooksRare,Trade,1841.90703,\xd86e3031447a197cd24e80bf3913c63bd1021451,\xe96138692f82894b8a25f93312fc03086ca45060,0.599,WETH,14622774,4585,\xe68646aab7c5f7ca96372877d09dc8297a302de8712bc275b0af1a3c2d26e5f3
2022-04-20T15:49:49+00:00,Elderly Ape Retirement Club,LooksRare,Trade,138.37365,\x1cefd1809ac0c45e983a81be52e0be98fea9f653,\xa1ad7a56ae0581d8763cb968f04d65c3fdbbee36,0.045,WETH,14622787,1169,\xbbb500e4f5345ebcd678f74851bc71d476094308f1631a6334abd5b489875b3e
2022-04-20T15:50:32+00:00,Pixel Foxes,LooksRare,Trade,36.91824,\x58ef6e9f01993866588d0b2b563ae28c67db8d4e,\xfd70b6abd2f10d5ef83595c4557bce2b4e0fefb8,0.012,WETH,14622789,646,\x73cb45a2b90d8c735a386df6a9e1460023f2f344641b00f674ec1fb40a7f0bce
