project,version,block_time,block_number,tx_hash,evt_index,borrower,tx_from,asset_address,asset_symbol,token_amount,usd_value
Aave,2,2022-04-20T19:57:23+00:00,14623918,\xbe33efc83266d3898d40cafddac98330b2285683602052f19dc66f0899491057,429,\x94269a09c5fcbd5e88f9df13741997bc11735a9c,\x10f37ceb965b477ba09d23ff725e0a0f1cdb83a5,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,-2539.65651820731,-7796999.47654825
Aave,2,2022-04-20T20:00:29+00:00,14623934,\x61eb650c3562dd63c03c4536de931671c7a2db4c6bbaf5f2effc13b819716096,113,\xa2a3cae63476891ab2d640d9a5a800755ee79d6e,\xbefe4f86f189c1c817446b71eb6ac90e3cb68e60,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,-2954068.28627,-2956762.39654708
Aave,2,2022-04-20T20:02:56+00:00,14623942,\x8aae13d9596a0feebaa2d8d77067ed45687ba588446246ed87c1d76e461491d4,93,\x6672a66348fb1792767b34fdcfdb2a63c59f37c6,\x73f7092510e44915cb177684db7b1f101aeecb8d,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-2241.06048066355,-6889938.75235683
Aave,2,2022-04-20T20:04:23+00:00,14623944,\x14833be0d3a8a6519b1858cf477dbb48c6bca8da104a88ec995b7e7a3417f909,30,\xa2a3cae63476891ab2d640d9a5a800755ee79d6e,\x3747d557f24de2a2eb0ddea8f14c229e8aa26fe8,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,-1524724.10307325,-1525838.6763926
Aave,2,2022-04-20T20:14:17+00:00,14623994,\xc896efd2538b9b88f7b50182f1b0b6055a768f6d6ab13bdffc5676208604ca76,32,\xa2a3cae63476891ab2d640d9a5a800755ee79d6e,\xbefe4f86f189c1c817446b71eb6ac90e3cb68e60,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,-2504291.62952873,-2506482.88470457
Aave,2,2022-04-20T20:19:14+00:00,14624010,\x2b86561be42ac76b2c6cd9335cde8aaea3f6a038bc5023fb8e772ea72d73893b,422,\x96e5e99c661c90625b7a5d7a76ac1a40a1daf0ed,\x96e5e99c661c90625b7a5d7a76ac1a40a1daf0ed,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,-2.8,-115559.164
Aave,2,2022-04-20T20:52:52+00:00,14624171,\x12d6ef56ab196e1749dfe897a0b62630e38a03de49b1303ca77d565df6ce4b5b,436,\x459ca59f63e898b084629edb3d249b867411c6d4,\x459ca59f63e898b084629edb3d249b867411c6d4,\x514910771af9ca656af840dff83e8264ecf986ca,LINK,-2000,-27920
Aave,2,2022-04-20T21:03:09+00:00,14624231,\x47b5477f6d8a96b6df38f65b2e40d4b2727c5cd68de8554c0a67b23c76b0eba5,251,\x80aca0c645fedabaa20fd2bf0daf57885a309fe6,\xe47086c70cd9b10e7d27dca04308008d47c059a7,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-92565.677379,-92176.7164026534
Aave,2,2022-04-20T21:26:11+00:00,14624348,\xdbcd4d5818790ab61793381a977833aa2d269c53ad1d864c3f2e3b448b756ad4,510,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\xbbce591e265f34c9ef5449293cd775dc87e2ea02,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-50,-153845.5
Aave,2,2022-04-20T21:43:23+00:00,14624419,\xc88b42217a681e6d3d9360f19dba0980fd7c8d9fc6d8d6775fd9a2a8ce85908f,110,\x310d38a5139a9c919834f6b889191db4ed07c3bc,\x310d38a5139a9c919834f6b889191db4ed07c3bc,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,-180071.149237,-180051.701552882
Aave,2,2022-04-20T21:53:15+00:00,14624482,\xa684bb11dbc5368dcff379126505ab761c8cd20cd476858a69edb02e65fd21a2,500,\x974012d9590ba6014b83c03a93c7b09706e0a469,\x10f37ceb965b477ba09d23ff725e0a0f1cdb83a5,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,-1180.86175795438,-3637349.42993897
Aave,2,2022-04-20T21:59:07+00:00,14624516,\xd1881811b3207599e3bc794a074a7a1666edf707a73286f629c4e5d90fcadbe0,111,\xb68471330719d2f62b2b9e1c622ca9cf840169ad,\xb68471330719d2f62b2b9e1c622ca9cf840169ad,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,-0.05,-2073.442
Aave,2,2022-04-20T22:29:45+00:00,14624665,\xaee1395604d328fc9de71a8061494c2ba37f27bf39a4ab6bd2d0bdd558709776,179,\x78501dbe607a4d4f9a309e5450d1c88df499a415,\x78501dbe607a4d4f9a309e5450d1c88df499a415,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-300130.621339,-300990.495569136
Aave,2,2022-04-20T22:42:07+00:00,14624729,\xa1dcf5ceaf90773d1ee03fe9be701db5603734e9681917014f83a17e859b6146,13,\x5e3646a1db86993f73e6b74a57d8640b69f7e259,\xca436e14855323927d6e6264470ded36455fc8bd,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,-1761945.6585303,-1763520.83794902
Aave,2,2022-04-20T22:42:07+00:00,14624729,\xa1dcf5ceaf90773d1ee03fe9be701db5603734e9681917014f83a17e859b6146,41,\x5e3646a1db86993f73e6b74a57d8640b69f7e259,\xca436e14855323927d6e6264470ded36455fc8bd,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-1829140.762863,-1830973.56190739
Aave,2,2022-04-20T22:42:07+00:00,14624729,\xa1dcf5ceaf90773d1ee03fe9be701db5603734e9681917014f83a17e859b6146,27,\x5e3646a1db86993f73e6b74a57d8640b69f7e259,\xca436e14855323927d6e6264470ded36455fc8bd,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,-972029.431424,-973079.223209938
Aave,2,2022-04-20T22:45:18+00:00,14624740,\x7de432d76b223cfc151135b3f5b98ce9b65c28adb1c28b105d97d70782dcfb6c,42,\x5e3646a1db86993f73e6b74a57d8640b69f7e259,\xca436e14855323927d6e6264470ded36455fc8bd,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,-2642918.4528884,-2645281.22198528
Aave,2,2022-04-20T22:45:18+00:00,14624740,\x7de432d76b223cfc151135b3f5b98ce9b65c28adb1c28b105d97d70782dcfb6c,56,\x5e3646a1db86993f73e6b74a57d8640b69f7e259,\xca436e14855323927d6e6264470ded36455fc8bd,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,-1458044.170544,-1459618.85824819
Aave,2,2022-04-20T22:45:18+00:00,14624740,\x7de432d76b223cfc151135b3f5b98ce9b65c28adb1c28b105d97d70782dcfb6c,70,\x5e3646a1db86993f73e6b74a57d8640b69f7e259,\xca436e14855323927d6e6264470ded36455fc8bd,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,-2743711.155789,-2746262.80716388
Aave,2,2022-04-20T22:49:04+00:00,14624764,\x338a1ff4ce0820384a09f344a7224bea6bf9df10bc9162034b5d32576c9d45d6,66,\xd182905b70b8f089eea483324cac8c91a0708dd6,\xd182905b70b8f089eea483324cac8c91a0708dd6,\xd533a949740bb3306d119cc777fa900ba034cd52,CRV,-2313.21512882145,-5412.9234014422
Aave,2,2022-04-20T23:47:34+00:00,14625015,\xbeeef9d0f106ef01c6219c31aba252f3aad19a8d25b15b1024be745e85ebd497,46,\x510f3c959ab647681acde24c09b39e252b799dcb,\x510f3c959ab647681acde24c09b39e252b799dcb,\xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,SNX,-2382.43403417658,-15843.1863272742
Compound,2,2022-04-20T00:20:14+00:00,14618733,\x593482089d98b6c1a1147f9def5d3e59ee29fb296288bb130ccb226b94230c6b,280,\x52ea46506b9cc5ef470c5bf89f17dc28bb35d85c,\x3a39e256a46b63356aca6f0495efa390d81d5af4,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,5523.38,5528.5167434
Compound,2,2022-04-20T02:18:04+00:00,14619233,\x3cd08d24147c73060e8f86a37bdd78b580e11506a7141d54769d282a6e10ed16,220,\x887d2c077ec205a15f1d65af627ecd5c97d7e755,\x887d2c077ec205a15f1d65af627ecd5c97d7e755,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,300000,300219.3
Compound,2,2022-04-20T03:20:44+00:00,14619493,\x72137011e2075029e5fe6a8ec748938717a5ed4d9c7b12f465b223a4c4821440,18,\xb99cc7e10fe0acc68c50c7829f473d81e23249cc,\xb99cc7e10fe0acc68c50c7829f473d81e23249cc,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,42480.90646,42512.0874453416
Compound,2,2022-04-20T03:42:56+00:00,14619582,\x182b930559207d4f93f8d4a7d59c906f8a66d1b6a181b696360d043c16198e8c,21,\x9da6ca884f24dc29b320cc9075d769909a55a544,\x9da6ca884f24dc29b320cc9075d769909a55a544,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1061.805873,1062.53958085824
Compound,2,2022-04-20T05:56:29+00:00,14620136,\x32081fff775c39866fb317f1d82590b5942b6552f7fc6101733468008286bed1,176,\x1344a36a1b56144c3bc62e7757377d288fde0369,\xf5d919216234a66a4b2cb027faaff41ca1f3496e,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,955.276108,955.269421067244
Compound,2,2022-04-20T06:54:44+00:00,14620409,\x676912e18cb58489356962c4ba7b52cc89c5265dc564ef0956043d0b7176eda2,147,\xec30feac79898ac5ffe055bd128bbba9584080ec,\x59f846cfd67af3d403728edc0ebbc978f87fa84f,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,100,100.0357
Compound,2,2022-04-20T08:32:10+00:00,14620849,\x8645b4d626da28112d74346fd394c42a39efbfc50311f47e80205fd96d6d02f0,107,\x1279a94b334ad7ed31bb15a8df550acbba4430a5,\xcc617c6f9725eacc993ac626c7efc6b96476916e,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1527703.229167,1528544.99364627
Compound,2,2022-04-20T10:35:57+00:00,14621390,\xeba1873aeca81139b2b84a314b1a8b5a0f20c6d6bfd751abc14be7715a8ce548,43,\xd55684f4369040c12262949ff78299f2bc9db735,\x058f7d14f702316f2c06a3e39b554343cc42a81f,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1618658.380912,1621348.59114108
Compound,2,2022-04-20T10:48:11+00:00,14621439,\xab341e585259169b0459ab0cd131fae4fdd4720c71b01dfb68b276885fb09351,208,\x78ab5bb55e0ad7d834b08933b444d7f1ac8fdee6,\x78ab5bb55e0ad7d834b08933b444d7f1ac8fdee6,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,565.906229,566.76074740579
Compound,2,2022-04-20T11:48:46+00:00,14621704,\x8c730206504a73393c8ea3ccb9cc19685124449b947b81620c4725b67758f304,143,\x17f0cac1a9dbde4e78308575152a6f55ce9d8b39,\x17f0cac1a9dbde4e78308575152a6f55ce9d8b39,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,999402
Compound,2,2022-04-20T12:38:31+00:00,14621946,\x19abf3c11443b5787ef2857922443af8316ff298ea555400b7f70b4eb6799823,587,\xc319bcfd24e50fcf932c98b43bf7ab10460f7ab2,\x5481484616fd5bcc97dd5bbb4f58daadf34d099d,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,768.182246,769.290732980978
Compound,2,2022-04-20T12:55:53+00:00,14622022,\xf21cca626102ade546462401d0eaa564b78aae27f21255d17c8c14a8a3ba8b7f,245,\x2eb953f992d4fa6e769fabf25d8218f21b793558,\x2eb953f992d4fa6e769fabf25d8218f21b793558,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,3499900,3504467.3695
Compound,2,2022-04-20T13:39:17+00:00,14622242,\x6488fab1ef489a0ab2ff78a07bc585025ca18f14a6b6ba4d2457f2ac4b6fe020,190,\x246ac45817710f526750bdd5c531ab3f14633e64,\x246ac45817710f526750bdd5c531ab3f14633e64,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,210157.170611,210651.670433448
Compound,2,2022-04-20T13:52:12+00:00,14622293,\xe8174de8ef47cb401fd2eca5903fd37731bb182e94d33e369f113083ec6b5a83,423,\xb1a09f72ffd266e793afbe2232985e7ecdf41e5c,\x9ae53373072ebdc6a3a668c1caad0c40820b8990,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,190565.169614,191136.674557672
Compound,2,2022-04-20T14:14:44+00:00,14622394,\xb97b2557123e92b07c2f41786329ef27ef64d6b69c0d22af641e895e0bc06694,401,\x2aa1574d21fd07caed14ff1f7050736070098334,\x2aa1574d21fd07caed14ff1f7050736070098334,\x0d8775f648430679a709e98d2b0cb6250d2887ef,BAT,5,3.78265
Compound,2,2022-04-20T15:29:35+00:00,14622707,\x6660bfb438ebac466335b3e9aadf067b8ca3b13e63e6614a0d7808832ae93eab,505,\x818feb1d51e8681a020b2c0df4820071102fdd38,\x3a3b58b71126dbf4de982738dde9878511e31fef,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000,1001.935
Compound,2,2022-04-20T15:59:33+00:00,14622833,\x7d334daf5512fc6cb27eac36f57a59112c8b0ec766d5e7dbd01abf4e11bf61a5,454,\xb1a09f72ffd266e793afbe2232985e7ecdf41e5c,\x1a5e02a0a85118c3382fa3c161cb78110f97299a,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,45956.14879,46067.6384069645
Compound,2,2022-04-20T16:45:38+00:00,14623036,\xa32968e6741d438e32cb1a3f6526ed442ae2be9dca026b31dc05bf2c2a459752,28,\x7b0dd2613d126cd218ce9a169042a2c40b29b73d,\x7b0dd2613d126cd218ce9a169042a2c40b29b73d,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000,999.923
Compound,2,2022-04-20T18:50:09+00:00,14623607,\x618cd3dc60354516481def7c3cf2e309cdc00b8c9832d6e7e2ed1843ed36baac,154,\x2eb953f992d4fa6e769fabf25d8218f21b793558,\x2eb953f992d4fa6e769fabf25d8218f21b793558,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,125.465633,125.18208066942
Compound,2,2022-04-20T20:04:23+00:00,14623944,\x14833be0d3a8a6519b1858cf477dbb48c6bca8da104a88ec995b7e7a3417f909,16,\xd55684f4369040c12262949ff78299f2bc9db735,\x3747d557f24de2a2eb0ddea8f14c229e8aa26fe8,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1261163.92134,1262145.1068708
Compound,2,2022-04-20T20:44:32+00:00,14624134,\x6126708f2b11752e5cd813f29096f899a6c2e2fb8d75e34b954d9f52ca26a3bb,134,\x52ea46506b9cc5ef470c5bf89f17dc28bb35d85c,\xf25304583dbac9b4cdb86f9e2a685ec1c1582aa3,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,493.989851,491.936829179244
Compound,2,2022-04-20T20:56:32+00:00,14624190,\x39ebf433f048838d34221052073b8a16183e3792514bf27abeaaf0dc7e363aa8,178,\xeb21209ae4c2c9ff2a86aca31e123764a3b6bc06,\xb6750624367ff6cd307338a3d21ff0aa6bd80190,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,33142.82,32998.74816146
Compound,2,2022-04-20T21:51:11+00:00,14624472,\x4b8fd4c1ab3eb2c6f1e1f090b69594c995f52e15019d4a4325fb6b297892c197,375,\xc319bcfd24e50fcf932c98b43bf7ab10460f7ab2,\x5481484616fd5bcc97dd5bbb4f58daadf34d099d,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,370.127004,370.151802509268
Compound,2,2022-04-20T00:05:57+00:00,14618665,\x73e4516ed3bd0d44f760823a7eb8a7a8acca52420de2895e919859ed250a3ba7,246,\xbf5c6d85510e491cd45d1264fffec0c2c4282564,\xbf5c6d85510e491cd45d1264fffec0c2c4282564,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.99,3075.9102
Compound,2,2022-04-20T00:15:13+00:00,14618706,\xacdd1599232d8c5fc77e3ff0c1c87762483268ea2d75addd4c7f70c6e04ea984,157,\xf814b6af339a8d01a3860cefbd3c17ae2570d050,\xf814b6af339a8d01a3860cefbd3c17ae2570d050,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.03,92.9544
Compound,2,2022-04-20T00:20:14+00:00,14618733,\xa8ebc88ccabc1ceef37be4041980330f48f012d02edb5db97aa7bbfa3ea8440f,504,\xa28537dc3c22a2af3a90b6e87ef7eac61af7cd2d,\xa28537dc3c22a2af3a90b6e87ef7eac61af7cd2d,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.00101455943728485,3.1519825317847
Compound,2,2022-04-20T00:21:25+00:00,14618734,\x30df92af332eff1f6b04c837bc23ee0b6c3861778bddf2e023ec0d02a3b1ff8f,167,\xf6f0a51c0c4ba15c842a405f631a2a88aa2a3a11,\xf6f0a51c0c4ba15c842a405f631a2a88aa2a3a11,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.0148112094372848,45.9745865417097
Compound,2,2022-04-20T00:31:47+00:00,14618784,\x8cfcf20dcf5a3b3a06297085d7d7fc1009c9ef155e97a7f5acfda9264c3e7b19,328,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,117.122591111576,360150.796442186
Compound,2,2022-04-20T03:41:57+00:00,14619578,\x1e69465ad97307917b813142aa1d5be233300052294613b8b0c766dffc296d8e,132,\x5b9ccb4422386bc31d79d625b423ae577ec680cf,\x5b9ccb4422386bc31d79d625b423ae577ec680cf,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.00140212625188189,4.32028749234856
Compound,2,2022-04-20T05:01:23+00:00,14619896,\x4ebda1655b57faf3a208bbbd39cee69bcb4e94496c10ad3ef1edc264eea617ad,340,\x3ebd837253c6631b8c7bdc19bdd1e5ad032e7960,\x3ebd837253c6631b8c7bdc19bdd1e5ad032e7960,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.015452026572901,47.6953068617764
Compound,2,2022-04-20T06:00:45+00:00,14620156,\x4de7a76c292ed041d913e2115f54e8afec4c42ef619b81d525a65a9d0c89132f,51,\x828b9f497a95193141ee449b03e5e1fc9b63dfc5,\x828b9f497a95193141ee449b03e5e1fc9b63dfc5,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.0387759714121276,120.121367519631
Compound,2,2022-04-20T06:19:33+00:00,14620242,\x937082aca7ece20898da639e00a4e3305afcd2a56bf58c955b376abddae6c0cc,19,\xaa6e8127831c9de45ae56bb1b0d4d4da6e5665bd,\x1a0e49631d8ff32bfd8141748582e75e7e40e928,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.69987077450054,11486.5448090989
Compound,2,2022-04-20T06:38:31+00:00,14620337,\x7f51695fa15321974372d784b8fd6b63872e05b99c1dddacb581cc3084e13e8e,342,\x5a2059e1807be8900c53306fd743cab9b1257b2a,\x5a2059e1807be8900c53306fd743cab9b1257b2a,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.00427318021800565,13.2432692044344
Compound,2,2022-04-20T07:28:15+00:00,14620572,\x355ca26151c1a44939f0473ebedefb26473b2d71603773fc884eaf51775cc954,139,\x957b2989256b7054423b19cc401d8023d21e0f28,\x957b2989256b7054423b19cc401d8023d21e0f28,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.329976872731184,1023.25498257067
Compound,2,2022-04-20T07:29:25+00:00,14620579,\x9de6aced83f5485793fc939f60adebb549fee2b379c5fecc3e1a9f25acf5ef44,318,\xfe425c1d79b7b6058be1651f453fbe49559b0866,\xe44799ef334df157e0f8e2855e5ebebdbc02b299,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,200,620198
Compound,2,2022-04-20T08:02:11+00:00,14620710,\x74ec9de379c97f7aa6a5453a396c1d7d480c9182a68baf9d60a834d3db67ef45,469,\xbf5c6d85510e491cd45d1264fffec0c2c4282564,\xbf5c6d85510e491cd45d1264fffec0c2c4282564,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.9,2783.88
Compound,2,2022-04-20T08:46:22+00:00,14620926,\xbdd5f2d8997d0a99c2aa818dc873945fd038f46a253b6111c2ca108f76d2a39c,163,\xbcf87a1646e05255196cb188757ce5ebe4331f09,\xbcf87a1646e05255196cb188757ce5ebe4331f09,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.148351568020219,460.122772824471
Compound,2,2022-04-20T08:52:30+00:00,14620951,\x45a2a08f35d84f5ff1c800d1d372a0a3c7744f44e8c91e2c6b440877f2eebe49,203,\x47895685a917bdfb48b6970b0cff278b102d5efc,\x47895685a917bdfb48b6970b0cff278b102d5efc,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.00577482564897312,17.8997073298136
Compound,2,2022-04-20T09:25:56+00:00,14621091,\x1e931545185f8b8dbb5eccb7fef606cf0967dc6d9ee698764dcc08c88975bc46,191,\xf16856d2fc5bd6197a539f6dbc9c5dde580707ab,\xf16856d2fc5bd6197a539f6dbc9c5dde580707ab,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4.57952287658344,14206.0921202207
Compound,2,2022-04-20T09:31:01+00:00,14621113,\xf37d523b823eeab2d36490c96040c16884660bfaab28c1577d8774a7eef8b652,222,\x930af7923b8b5f8d3461ad1999ceeb8a62884b19,\x930af7923b8b5f8d3461ad1999ceeb8a62884b19,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,222.66161507,692582.273826783
Compound,2,2022-04-20T09:51:57+00:00,14621199,\xbb5c5ab49bfb462ae69e11ccec1323bc7553d2f983f2022446e3c882de785ec0,430,\x61c643794743e8d7a9fc07990fcd6c46b596db7f,\x61c643794743e8d7a9fc07990fcd6c46b596db7f,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.05,155.3585
Compound,2,2022-04-20T09:56:42+00:00,14621221,\x9fe6c949e878ee5395440cefc1b122297189c6172c44dbc582a052025cd0680b,180,\x92ac3fa6a9d5a9ed9286827ef21afa24fe923c6c,\x92ac3fa6a9d5a9ed9286827ef21afa24fe923c6c,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.00120400154882658,3.74345753558062
Compound,2,2022-04-20T10:55:21+00:00,14621472,\x0761c981ce67856db932f9e2ea73ef1f4e581a23d26a676e785b4dee253def36,55,\xcf077b7378e5c76178125d42ae08afbe0aa257e3,\xcf077b7378e5c76178125d42ae08afbe0aa257e3,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.00257090859242104,8.04085084091381
Compound,2,2022-04-20T11:36:23+00:00,14621653,\x2b7db14dfb5828229d81f96638774c4b3eafe39d7feccc85f5330a1b3367e86c,290,\x9d931eeb73378fcea0741988dc0d354ecc577bdd,\x9d931eeb73378fcea0741988dc0d354ecc577bdd,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.47707856,4615.1910438624
Compound,2,2022-04-20T11:47:27+00:00,14621698,\xcabdcfabc821a5fc7181878721503e776a52afad44ae3b7026482c5344dcc065,166,\x8d7213dc74a13c8e35d92d25c29fc5330887ef78,\x7f05b382e16cd93c8e521f9c893cc7263a4812a8,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,15,46943.7
Compound,2,2022-04-20T12:02:34+00:00,14621779,\x16f57154f47e1fbb90f18b66660d7a46642ac9752ac60069cadfb520af103a76,418,\x681a194ce6a05b0b5de0fe41818c19509bd079ff,\x681a194ce6a05b0b5de0fe41818c19509bd079ff,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.0001,0.315062
Compound,2,2022-04-20T12:39:23+00:00,14621952,\x8d6fa14103b83d084eb459307a704ae2ddcd99128fb636897daa8e2b956e5f09,107,\x158a96eb99339ef46b125e3e6fb0b25ce114d781,\x158a96eb99339ef46b125e3e6fb0b25ce114d781,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.000139356,0.44022002976
Compound,2,2022-04-20T12:48:51+00:00,14621998,\x965da0e6c430d09a423c59b631cddcffa52b982a371d4ec959ff9d8bde051fa6,370,\xc0c8d7788c92113f2bf61829f638bf72a2a7c7fb,\xc0c8d7788c92113f2bf61829f638bf72a2a7c7fb,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.00408569235085941,12.8991436055158
Compound,2,2022-04-20T13:47:44+00:00,14622277,\x0baca7d77bbc88018cb3e44cc0676ae9c7edd8b2144bba7c52e7a082af0c83ed,66,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,105.398942435574,329053.390305013
Compound,2,2022-04-20T13:57:26+00:00,14622313,\x63cdc513200280ad01a121594a8fe2fea4b3c5db6a091402f8d06d01b37061f5,2,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,112.483907284688,349616.856426902
Compound,2,2022-04-20T13:58:34+00:00,14622320,\xa5074fd7d376d485830a4c48f0ada1e2403fd1077551ea0bcc4d9ff44d0243b8,275,\x2acb2d3fa1b0dc3204408ce3edf2b4e5f12671ae,\x2acb2d3fa1b0dc3204408ce3edf2b4e5f12671ae,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,99.527814,309347.3750841
Compound,2,2022-04-20T14:09:27+00:00,14622363,\x7cb79cca21fc5dfc5a237a5014bbbc2eb22d8afbeefd6673e88ca8199b773955,240,\x2aa1574d21fd07caed14ff1f7050736070098334,\x2aa1574d21fd07caed14ff1f7050736070098334,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.05,155.572
Compound,2,2022-04-20T14:45:47+00:00,14622522,\x8d26ba0709d668481cf4173d080245eddcd5887da9b121b751c552f1b28b28bf,138,\xfe425c1d79b7b6058be1651f453fbe49559b0866,\x64b7d489320cd280ec341dd01a8ebaa2a0f323dd,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.2,6848.93
Compound,2,2022-04-20T14:54:03+00:00,14622558,\xbc17b76e8aff15c1eab025ebab7e791a576b1d990219b2dc8aeda38fbeea5d72,283,\xef0d838ba98a22a64a6241cfb0237dafdd7cf4b2,\xef0d838ba98a22a64a6241cfb0237dafdd7cf4b2,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,183,568862.82
Compound,2,2022-04-20T15:10:32+00:00,14622621,\xf139e63208b3092222265d03ae7b23c71636f663ee9f562758d63103f4ecbbaa,117,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,123.614037347914,382068.738915681
