block_time,token_a_symbol,token_b_symbol,token_a_amount,token_b_amount,project,category,usd_amount,trader_a
2022-04-20T06:34:02+00:00,USDC,SYN,20865.335555,5537.62391789,1inch,Aggregator,20873.8903425776,\xa405aa3d8a863844e60f4ffea837511ac670692a
2022-04-20T06:34:02+00:00,USDC,NOTE,10092.728996,11012,1inch,Aggregator,10096.8670148884,\x0103a4966daba5a947df52b0b892d8b3fdef5a4f
2022-04-20T06:34:02+00:00,WETH,SYN,6.74024468655247,5537.62391789,Sushiswap,DEX,20896.9828090592,\xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
2022-04-20T06:34:02+00:00,WETH,APE,17.417091834243,3423.1940039877,Uniswap,DEX,53998.7323264587,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9
2022-04-20T06:34:02+00:00,USDC,WETH,20865.335555,6.74024468655247,Uniswap,DEX,20873.8903425776,\x220bda5c8994804ac96ebe4df184d25e5c2196d4
2022-04-20T06:34:02+00:00,USDC,WETH,10092.728996,3.25958620812751,Uniswap,DEX,10096.8670148884,\x220bda5c8994804ac96ebe4df184d25e5c2196d4
2022-04-20T06:34:07+00:00,WETH,SYN,12.4702047388281,10273.81,Sushiswap,DEX,38661.7498579309,\x06da0fd433c1a5d7a4faa01111c044910a184553
2022-04-20T06:34:07+00:00,USDT,WETH,38480.66865,12.4702047388281,Sushiswap,DEX,38503.3337638348,\xfc2d6b104b853a7d777bc76e236741994545af72
2022-04-20T06:34:26+00:00,USDT,WETH,21672.396281,7.0352734959156,Uniswap,DEX,21685.1613224095,\x4bb88ad8a53d6e8ee3a4d54f413134644e708754
2022-04-20T06:34:36+00:00,USDC,SYN,122037.427359,32701.06391789,1inch,Aggregator,122087.462704217,\xcf58eac3c7d16796aea617a7e2461c99cacdff1d
2022-04-20T06:34:36+00:00,SOS,WETH,14587761346.4057,6.41161341236606,Sushiswap,DEX,14587.7613464057,\x000000000dfde7deaf24138722987c9a6991e2d4
2022-04-20T06:34:36+00:00,WETH,SYN,39.3819874247012,32701.06391789,Sushiswap,DEX,122097.157072424,\x220bda5c8994804ac96ebe4df184d25e5c2196d4
2022-04-20T06:34:36+00:00,USDC,WETH,122037.427359,39.3819874247012,Uniswap,DEX,122087.462704217,\x220bda5c8994804ac96ebe4df184d25e5c2196d4
2022-04-20T06:34:52+00:00,LEASH,WETH,10.1,3.46490034407236,Shibaswap,DEX,10528.745,\x99c3c77a05518a279bb0511cb824af5196b3498c
2022-04-20T06:34:57+00:00,WETH,AAVE,50.3280043122833,839.197455122973,0x Native,DEX,156033.421609501,\x2057cfb9fd11837d61b294d514c5bd03e5e7189a
2022-04-20T06:34:57+00:00,AAVE,LOOKS,2972.10067511485,286400,1inch,Aggregator,550254.718990764,\xbad1990c2967231bc9a4fa9562ea68e65dd2b25d
2022-04-20T06:34:57+00:00,WETH,AAVE,50.9518826669816,851.74240574244,Balancer,DEX,157967.650388923,\x4603180bbb8221157880afaa84638e0fc467738d
2022-04-20T06:34:57+00:00,AAVE,WETH,60.0922462966439,3.59485745087738,Balancer,DEX,11125.4784793607,\xbad1990c2967231bc9a4fa9562ea68e65dd2b25d
2022-04-20T06:34:57+00:00,AAVE,WETH,1682.49546959646,100.656008624567,Balancer,DEX,311497.211241089,\xbad1990c2967231bc9a4fa9562ea68e65dd2b25d
2022-04-20T06:34:57+00:00,AAVE,WETH,4576.3806258369,291.687018951688,Sushiswap,DEX,847271.109067443,\x00000000003b3cc22af3ae1eac0440bcee416b40
2022-04-20T06:34:57+00:00,WETH,AAVE,291.842741065543,4576.38062385673,Sushiswap,DEX,904808.805407735,\x00000000003b3cc22af3ae1eac0440bcee416b40
2022-04-20T06:34:57+00:00,WETH,FXS,3.30316849979554,286.688404765163,Sushiswap,DEX,10240.9123949711,\xa10fca31a2cb432c9ac976779dc947cfdb003ef0
2022-04-20T06:34:57+00:00,AAVE,WETH,210.337977431891,14.3794298035095,Sushiswap,DEX,38941.9731417402,\x2057cfb9fd11837d61b294d514c5bd03e5e7189a
2022-04-20T06:34:57+00:00,WETH,sILV2,4.01704931513319,61.8935625432065,Uniswap,DEX,12454.1785031869,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-04-20T06:34:57+00:00,LOOKS,WETH,6298.4702252213,3.92765811406599,Uniswap,DEX,12177.0362807822,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9
2022-04-20T06:34:57+00:00,LOOKS,WETH,6692.15981365092,4.17054787385426,Uniswap,DEX,12930.0746897466,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9
2022-04-20T06:34:57+00:00,WETH,LOOKS,176.184960665743,280672,Uniswap,DEX,546231.519100824,\x2057cfb9fd11837d61b294d514c5bd03e5e7189a
2022-04-20T06:34:57+00:00,AAVE,WETH,179.977526666883,10.7845723526321,Uniswap,DEX,33321.0392871068,\x2057cfb9fd11837d61b294d514c5bd03e5e7189a
2022-04-20T06:34:57+00:00,FRAX,SYN,10185.3254256771,2716.75289373161,Uniswap,DEX,10186.1198810603,\x8fe536c7dc019455cce34746755c64bbe2aa163b
2022-04-20T06:34:57+00:00,WETH,LOOKS,3.55791187812567,5728,Uniswap,DEX,11030.7009331093,\x2057cfb9fd11837d61b294d514c5bd03e5e7189a
2022-04-20T06:35:09+00:00,WETH,Meta,3.271125,64086.0948456013,0x API,Aggregator,10137.739755,\x74de5d4fcbf63e00296fd95d33236b9794016631
2022-04-20T06:35:09+00:00,imBTC,WBTC,0.376764,0.3763878,0x Native,DEX,15627.817177656,\x8d90113a1e286a5ab3e496fbd1853f265e5913c6
2022-04-20T06:35:09+00:00,FXS,FRAX,1000.22216423164,35750,1inch,Aggregator,36028.0023556238,\x4a8f3b52d5125ab4744fff53fa09d53b873c1396
2022-04-20T06:35:09+00:00,USDC,FXS,35727.4136,1000.22216423164,1inch Limit Order Protocol,DEX,35738.13182408,\x220bda5c8994804ac96ebe4df184d25e5c2196d4
2022-04-20T06:35:09+00:00,BIT,WETH,31720.5711907237,12.8760213365557,Sushiswap,DEX,39967.9197003119,\x000000000dfde7deaf24138722987c9a6991e2d4
2022-04-20T06:35:09+00:00,imBTC,WBTC,0.376764,0.3763878,Tokenlon,Aggregator,15627.817177656,\x2b763c03a2a5af346b363be10659d0530dfdeb09
2022-04-20T06:35:09+00:00,LOOKS,WETH,48060.6718409497,30.0488071545631,Uniswap,DEX,93126.0611811358,\xf6890e3114ebc79f56f49d0072b3aa0af85af949
2022-04-20T06:35:09+00:00,USDC,FRAX,35727.4136,35750,Uniswap,DEX,35738.13182408,\x220bda5c8994804ac96ebe4df184d25e5c2196d4
2022-04-20T06:35:09+00:00,LOOKS,WETH,5700.93491739016,3.55376757312144,Uniswap,DEX,11013.694311915,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9
2022-04-20T06:35:09+00:00,LOOKS,WETH,8000,5.01536147875932,Uniswap,DEX,15543.4076805117,\x961c631ead7226dc45c4d2b03e5555734bf30ec1
2022-04-20T06:35:09+00:00,Meta,WETH,64086.0948456013,3.271125,Uniswap,DEX,10137.739755,\x74de5d4fcbf63e00296fd95d33236b9794016631
2022-04-20T06:35:09+00:00,WETH,LOOKS,41.0007069573726,65977.9997809879,Uniswap,DEX,127067.750974011,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-04-20T06:35:09+00:00,USDC,WETH,127032.705786,41.0007069573726,Uniswap,DEX,127070.815597736,\x46d35cb6bab2a106dae7b201be149bd4ed534348
2022-04-20T06:35:09+00:00,WETH,USDT,9.14377723280218,28337.663052,Uniswap,DEX,28338.0286488112,\x7b73644935b8e68019ac6356c40661e1bc315860
2022-04-20T06:35:09+00:00,ELON,WETH,25057408906.3071,9.14377723280218,Uniswap,DEX,25057.4089063071,\xd25141a343e880dd7e6d8d3008d35e820eae84e6
2022-04-20T06:35:42+00:00,LOOKS,USDC,10333.099675818,20000,1inch,Aggregator,20006,\x23e3acb3bdc496e4c375466c0342e5abb5999999
2022-04-20T06:35:42+00:00,WETH,USDC,6.4491411262183,20000,Uniswap,DEX,19986.9202127307,\x1111111254fb6c44bac0bed2854e76f90643097d
2022-04-20T06:35:42+00:00,LOOKS,WETH,10333.099675818,6.4491411262183,Uniswap,DEX,19986.9202127307,\x23e3acb3bdc496e4c375466c0342e5abb5999999
2022-04-20T06:35:44+00:00,WETH,APE,4.95625,968.692149207768,0x API,Aggregator,15360.21175,\x74de5d4fcbf63e00296fd95d33236b9794016631
2022-04-20T06:35:44+00:00,WETH,NOTE,3.49875498800671,12000,Balancer,DEX,10843.2015086309,\x0103a4966daba5a947df52b0b892d8b3fdef5a4f
2022-04-20T06:35:44+00:00,POW,ETH,187000,7.18501843778679,Kyber,Aggregator,22278.299269308,\x032261cb5868414d70251a4d609e196838551457
2022-04-20T06:35:44+00:00,WETH,OHM,13.524465184607,1726.952746447,Sushiswap,DEX,41914.4815215267,\x098fdb32ace942edc1355c0a78af2332b1ec6fef
2022-04-20T06:35:44+00:00,LOOKS,WETH,8000,5.02345271998198,Uniswap,DEX,15568.4837316593,\x961c631ead7226dc45c4d2b03e5555734bf30ec1
2022-04-20T06:35:44+00:00,WETH,USDC,4,12405.016115,Uniswap,DEX,12396.64,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-04-20T06:35:44+00:00,WETH,BTRFLY,10.9123923134694,210.994357087,Uniswap,DEX,33819.2497622119,\xdf388f1155e621e21764988289def81da92f3284
2022-04-20T06:35:44+00:00,LOOKS,WETH,51531.560838754,32.2636132742535,Uniswap,DEX,99990.0997150354,\x000000000dfde7deaf24138722987c9a6991e2d4
2022-04-20T06:35:44+00:00,FRAX,USDC,49981.5791654674,50000,Uniswap,DEX,49985.4777286423,\xec95ff44314a3f207c4d245d6552ca79ec4f3eab
2022-04-20T06:35:44+00:00,WETH,POW,7.20663835284532,187000,Uniswap,DEX,22334.5253176041,\xd12bcdfb9a39be79da3bdf02557efdcd5ca59e77
2022-04-20T06:35:44+00:00,APE,WETH,968.692149207768,4.95625,Uniswap,DEX,15305.3359574827,\x74de5d4fcbf63e00296fd95d33236b9794016631
2022-04-20T06:36:15+00:00,USDC,LOOKS,567090.149825,299115.490735519,1inch,Aggregator,567260.276869947,\xbad1990c2967231bc9a4fa9562ea68e65dd2b25d
2022-04-20T06:36:15+00:00,LOOKS,USDC,10126.3959561747,19246.295177,1inch,Aggregator,19252.0690655531,\x44b416db1df1078353abec94ae8db7ea12c6f8c0
2022-04-20T06:36:15+00:00,LOOKS,WETH,9233.22343417874,5.66795415021703,Uniswap,DEX,17565.8967841866,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9
2022-04-20T06:36:15+00:00,WETH,LOOKS,180.502568731045,293133.180920809,Uniswap,DEX,559406.340908504,\x220bda5c8994804ac96ebe4df184d25e5c2196d4
2022-04-20T06:36:15+00:00,USDC,WETH,570284.644895,184.139840030658,Uniswap,DEX,570455.730288469,\x220bda5c8994804ac96ebe4df184d25e5c2196d4
2022-04-20T06:36:15+00:00,LOOKS,WETH,26385.0445276656,16.13748,Uniswap,DEX,50012.6325168,\xf07704777d6bc182bf2c67fbda48913169b84983
2022-04-20T06:36:15+00:00,LOOKS,WETH,10504.3344074499,6.43593080446254,Uniswap,DEX,19945.9793119581,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9
2022-04-20T06:36:15+00:00,WETH,USDC,6.210490555875,19246.295177,Uniswap,DEX,19247.3039111456,\x1111111254fb6c44bac0bed2854e76f90643097d
2022-04-20T06:36:15+00:00,LOOKS,WETH,10126.3959561747,6.210490555875,Uniswap,DEX,19247.3039111456,\x44b416db1df1078353abec94ae8db7ea12c6f8c0
2022-04-20T06:36:15+00:00,WETH,LOOKS,3.63727129961332,5982.30981471038,Uniswap,DEX,11272.4857209096,\x220bda5c8994804ac96ebe4df184d25e5c2196d4
2022-04-20T06:36:23+00:00,LOOKS,WETH,6684.85619102111,4.10672580859214,Uniswap,DEX,12727.4003569564,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9
2022-04-20T06:36:31+00:00,AAVE,WETH,552.357969381754,33.0858151404529,Balancer,DEX,102567.351334498,\x1c8f6a5f009e051cab9c3851ca2da2c936b2775a
2022-04-20T06:36:31+00:00,LOOKS,WETH,49932.2404707949,30.7633782570432,Uniswap,DEX,95340.6313590981,\x8817d887960737a604cf712d3e5da8673dddb7f0
2022-04-20T06:36:31+00:00,USDC,STG,10280.423187,4987.31022436195,Uniswap,DEX,10283.5073139561,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-04-20T06:36:31+00:00,USDT,USDC,10277.386892,10280.423187,Uniswap,DEX,10282.3508698688,\x6f70ccc0f844a3489e0633b4a0e478303845316f
2022-04-20T06:36:31+00:00,ELON,WETH,46191008129.9942,17,Uniswap,DEX,46191.0081299942,\x4d6bebda0dd6f5b996bd5a44841b87b17cda4210
2022-04-20T06:36:40+00:00,LOOKS,USDT,5220.40262484399,10000,1inch,Aggregator,10004.83,\x92adf465043da82d79e93784ca801f28f2b45dac
2022-04-20T06:36:44+00:00,TOKE,WETH,8487.35424944998,52.5287844085391,Sushiswap,DEX,161768.971994517,\x43dd51e723792fdc4e4d291c50804ccedd6c0453
2022-04-20T06:36:44+00:00,STG,USDC,5050.65762761742,10474.701801,Uniswap,DEX,10477.8442115403,\xeef86c2e49e11345f1a693675df9a38f7d880c8f
2022-04-20T06:36:44+00:00,LOOKS,WETH,26095.5207369019,16.14431,Uniswap,DEX,50033.7997796,\xf07704777d6bc182bf2c67fbda48913169b84983
2022-04-20T06:36:50+00:00,APE,ETH,774.419366147393,3.965,1inch,Aggregator,12235.8259851288,\x45b4dd02b7f855562534a8d84ea74dd006e5bb09
2022-04-20T06:36:50+00:00,FXS,FRAX,1392.52660764214,49981.5791654674,Uniswap,DEX,50158.8084072697,\xec95ff44314a3f207c4d245d6552ca79ec4f3eab
2022-04-20T06:36:50+00:00,APE,WETH,774.419366147393,3.965,Uniswap,DEX,12235.8259851288,\x74de5d4fcbf63e00296fd95d33236b9794016631
2022-04-20T06:36:50+00:00,LOOKS,WETH,15290.6984431256,9.5,Uniswap,DEX,29442.02,\x988a502bc0375bb9e0923902b547c6ae2723fc05
2022-04-20T06:36:50+00:00,LOOKS,WETH,26023.8323793408,16.14032,Uniswap,DEX,50021.4341312,\xf07704777d6bc182bf2c67fbda48913169b84983
2022-04-20T06:37:06+00:00,WETH,USDT,24.9179549326679,77289.105792,Uniswap,DEX,77224.7292091272,\x4b5ab61593a2401b1075b90c04cbcdd3f87ce011
2022-04-20T06:37:06+00:00,LOOKS,WETH,40000,24.9179549326679,Uniswap,DEX,77224.7292091272,\x4ba95c251b2d162ee2ca255d561fc6b68df3f389
2022-04-20T06:37:12+00:00,FXS,FRAX,1926.40488073498,69000,1inch,Aggregator,69389.1038040742,\x696919f7e2f33fbb5cc56a75031f556cf3d2c244
2022-04-20T06:37:12+00:00,USDT,LOOKS,87545.975447,45666.2882,1inch,Aggregator,87588.2601531409,\xeab79b4c07398c97209716284f455c9a0f8de32c
2022-04-20T06:37:12+00:00,USDC,FXS,41371.479169,1158.23302786971,1inch Limit Order Protocol,DEX,41383.8906127507,\x220bda5c8994804ac96ebe4df184d25e5c2196d4
2022-04-20T06:37:12+00:00,SYN,WETH,8277.08172038598,10,Sushiswap,DEX,30956.2856342436,\x4d6bebda0dd6f5b996bd5a44841b87b17cda4210
2022-04-20T06:37:12+00:00,WETH,SOS,3.88541188250322,8875139906.44101,Sushiswap,DEX,12041.5130897787,\xf07704777d6bc182bf2c67fbda48913169b84983
2022-04-20T06:37:12+00:00,WETH,USDC,5.12761073753293,15965.036667,Uniswap,DEX,15891.2860933325,\xb011eeaab8bf0c6de75510128da95498e4b7e67f
2022-04-20T06:37:12+00:00,APE,WETH,1000,5.12761073753293,Uniswap,DEX,15800,\x28c9b69ddfa0f9cca881c47214e4244d4c65c801
2022-04-20T06:37:12+00:00,FXS,FRAX,768.171852865271,27600,Uniswap,DEX,27669.5501402071,\x220bda5c8994804ac96ebe4df184d25e5c2196d4
2022-04-20T06:37:12+00:00,ELON,WETH,19231112789.8348,7.05730849180069,Uniswap,DEX,19231.1127898348,\x65aba725112b52a8bf8550bb5bb34b8176b0ea1a
2022-04-20T06:37:12+00:00,WETH,ELON,12.91194786,35215229641.8744,Uniswap,DEX,40016.1923297976,\x0000000476fde29330084b2b0b08a9f7d2ac6f2b
2022-04-20T06:37:12+00:00,WETH,ELON,9.68329107,26531475286.56,Uniswap,DEX,30010.0683525012,\x0000000476fde29330084b2b0b08a9f7d2ac6f2b
2022-04-20T06:37:12+00:00,WETH,LOOKS,28.2698111369256,45666.2882,Uniswap,DEX,87612.6678831143,\x1111111254fb6c44bac0bed2854e76f90643097d
2022-04-20T06:37:12+00:00,USDT,WETH,87545.975447,28.2698111369256,Uniswap,DEX,87588.2601531409,\xeab79b4c07398c97209716284f455c9a0f8de32c
2022-04-20T06:37:12+00:00,USDT,WETH,98020.996999,31.6354408857871,Uniswap,DEX,98068.3411405505,\x31f0b16e7e164094e00cbcd25aca94bbd182c56c
2022-04-20T06:37:12+00:00,USDC,USDT,20001.907103,20000,Uniswap,DEX,20007.9076751309,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-04-20T06:37:12+00:00,WETH,USDC,6.45417509319273,20001.907103,Uniswap,DEX,20002.5212818192,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-04-20T06:37:12+00:00,LOOKS,WETH,10380.9980618638,6.45417509319273,Uniswap,DEX,20002.5212818192,\xedece63f397f9b787eedc1e1773fbba8afcf5b7d
2022-04-20T06:37:41+00:00,USDC,DAI,158677.990439,158728.820041378,Curve,DEX,158725.593836132,\x46d35cb6bab2a106dae7b201be149bd4ed534348
2022-04-20T06:37:43+00:00,AAVE,WETH,230.622299296663,13.8391112821437,Balancer,DEX,42824.2547563973,\x9aab3f81604c683a1a0d14019fbfe15bef7aa1ee
2022-04-20T06:37:43+00:00,LOOKS,WETH,19335.5921099448,12.0401162342184,Uniswap,DEX,37314.2466284403,\xf07704777d6bc182bf2c67fbda48913169b84983
2022-04-20T06:37:43+00:00,USDC,USDT,20001.904618,20000,Uniswap,DEX,20007.9051893854,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-04-20T06:37:43+00:00,WETH,USDC,6.45399725375068,20001.904618,Uniswap,DEX,20001.970128934,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-04-20T06:37:43+00:00,LOOKS,WETH,10349.8650433576,6.45399725375068,Uniswap,DEX,20001.970128934,\x167f37affb339205c9613476da1854895e114c11
2022-04-20T06:38:01+00:00,WETH,STARL,5.29584629757178,996477235.639992,Shibaswap,DEX,16412.6750115826,\x55eb58655f8202ff839487886fedba2a1eb7b2d7
2022-04-20T06:38:01+00:00,STARL,WETH,981818892.256601,5.26039797921524,Shibaswap,DEX,12763.6455993358,\xa5e9c917b4b821e4e0a5bbefce078ab6540d6b5e
2022-04-20T06:38:01+00:00,FXS,WETH,304.848327755873,3.53400250739046,Sushiswap,DEX,10980.6367657665,\x0f4ee9631f4be0a63756515141281a3e2b293bbe
2022-04-20T06:38:01+00:00,STARL,WETH,996477235.639992,4.02260800442415,Uniswap,DEX,12954.2040633199,\x2a529766847129f8cc13cebc6b7dfe89ee49d55c
2022-04-20T06:38:01+00:00,WETH,APE,4.13983653564495,811.709818859145,Uniswap,DEX,12830.0157978094,\xa3b83d0e2f3d2c675439188ef1aa13d1c6abca16
2022-04-20T06:38:01+00:00,10SET,WETH,3960.82,4.99999561979611,Uniswap,DEX,15495.7864250473,\x8039f3aa709fec29fdc5f075449b23ab609a6998
2022-04-20T06:38:01+00:00,WETH,STARL,20.2685838555501,5000000000,Uniswap,DEX,62815.5843417668,\x7a250d5630b4cf539739df2c5dacb4c659f2488d
2022-04-20T06:38:01+00:00,WETH,ELON,3.2281198,8840918357.95762,Uniswap,DEX,10004.459759368,\x0000000476fde29330084b2b0b08a9f7d2ac6f2b
2022-04-20T06:38:01+00:00,WETH,STARL,4.04088504384744,981818892.256601,Uniswap,DEX,12523.3492924902,\x55eb58655f8202ff839487886fedba2a1eb7b2d7
2022-04-20T06:38:01+00:00,STARL,WETH,2027953628.15861,8.2495485013828,Uniswap,DEX,26363.3971660619,\xf07704777d6bc182bf2c67fbda48913169b84983
2022-04-20T06:38:31+00:00,SAND,USDC,30015,89913.554202,0x API,Aggregator,90045,\x74de5d4fcbf63e00296fd95d33236b9794016631
2022-04-20T06:38:31+00:00,SAND,USDC,30015,89913.554202,0x Native,DEX,90045,\x74de5d4fcbf63e00296fd95d33236b9794016631
2022-04-20T06:38:31+00:00,STARL,WETH,1018474257.503,4.17532470798404,Uniswap,DEX,13240.165347539,\x7aa7f0528d551096463d60380139844f6d4a6ac2
2022-04-20T06:38:31+00:00,WETH,LOOKS,15.4853254897051,25000.0419911715,Uniswap,DEX,47991.5013446743,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-04-20T06:38:31+00:00,USDC,WETH,47943.104837,15.4853254897051,Uniswap,DEX,47957.4877684511,\xda641f45869f9c8697be0057a4093678b06bc4f3
2022-04-20T06:38:57+00:00,RLY,WETH,61027.5257505964,3.23046346,Uniswap,DEX,10011.7231366936,\x0000006daea1723962647b7e189d311d757fb793
2022-04-20T06:39:17+00:00,LOOKS,WETH,9487.52825180751,5.90771276820684,Uniswap,DEX,18308.9471027159,\xd231cf7762ad4cd0ac251bd531751174bad674e3
2022-04-20T06:39:46+00:00,WETH,AAVE,20.3096069401004,339.212443604194,Balancer,DEX,62942.7214444815,\xfb9779477e5b4834bf2bc02dd29b97b344d0f700
2022-04-20T06:39:46+00:00,MOONEY,WETH,186500.1,3.9999872101279,Uniswap,DEX,12396.60036214,\xbd79b95565deed28fb96b5c979e69b4c646b8d18
2022-04-20T06:40:14+00:00,ETH,LOOKS,3.92636779852019,6342.6131646264,1inch,Aggregator,12166.0469421047,\xd9b92432a60a711114d9fa16760daacda874d758
2022-04-20T06:40:14+00:00,STARL,WETH,820464026.078547,3.22748316362439,Uniswap,DEX,10666.0323390211,\x000000000dfde7deaf24138722987c9a6991e2d4
2022-04-20T06:40:14+00:00,WETH,APE,3.74267109426552,736.830110875772,Uniswap,DEX,11598.0137471756,\x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2022-04-20T06:40:14+00:00,WETH,STARL,39.6560103087068,9951802606.2567,Uniswap,DEX,122888.424105239,\x7a250d5630b4cf539739df2c5dacb4c659f2488d
2022-04-20T06:40:14+00:00,STARL,WETH,823501663.131658,3.22748316362439,Uniswap,DEX,10705.5216207116,\x000000000dfde7deaf24138722987c9a6991e2d4
2022-04-20T06:40:14+00:00,WETH,APE,5.02633888523427,995.187452392949,Uniswap,DEX,15575.9205178971,\x7a250d5630b4cf539739df2c5dacb4c659f2488d
2022-04-20T06:40:14+00:00,STARL,WETH,817110242.641794,3.22748316362439,Uniswap,DEX,10622.4331543433,\x000000000dfde7deaf24138722987c9a6991e2d4
2022-04-20T06:40:14+00:00,USDC,APE,21862.417607,1390.3203555186,Uniswap,DEX,21868.9763322821,\x56178a0d5f301baf6cf3e1cd53d9863437345bf9
2022-04-20T06:40:14+00:00,WETH,LOOKS,3.92636779852019,6342.6131646264,Uniswap,DEX,12167.2641161223,\x1111111254fb6c44bac0bed2854e76f90643097d
2022-04-20T06:40:14+00:00,WETH,APE,7.60804342031348,1500,Uniswap,DEX,23576.2614334726,\x961c631ead7226dc45c4d2b03e5555734bf30ec1
2022-04-20T06:40:14+00:00,WETH,APE,24.2830571485973,4777.81940673726,Uniswap,DEX,75249.7944755022,\x000000000dfde7deaf24138722987c9a6991e2d4
2022-04-20T06:40:46+00:00,STARL,WETH,5016930573.14286,20.1093777314821,Uniswap,DEX,65220.0974508571,\xf07704777d6bc182bf2c67fbda48913169b84983
2022-04-20T06:40:54+00:00,STARL,WETH,784932044.936759,3.1954474686099,Uniswap,DEX,10204.1165841779,\x000000000dfde7deaf24138722987c9a6991e2d4
2022-04-20T06:41:11+00:00,WETH,STARL,3.27535983399595,806906353.609522,Uniswap,DEX,10149.8815751767,\xf07704777d6bc182bf2c67fbda48913169b84983
2022-04-20T06:41:11+00:00,USDC,WETH,30953.588407,10,Uniswap,DEX,30967.4246610179,\x7a809081f991ecfe0ab2727c7e90d2ad7c2e411e
2022-04-20T06:41:11+00:00,STARL,WETH,785037700.282752,3.20747941929627,Uniswap,DEX,10205.4901036758,\x000000000dfde7deaf24138722987c9a6991e2d4
2022-04-20T06:41:11+00:00,10SET,WETH,4649.29282647039,5.91,Uniswap,DEX,18314.2626,\x4bba5f077a8fcfaf8d6d07c6cfbce553e2d94c9c
2022-04-20T06:41:42+00:00,LOOKS,WETH,90000,55.4616831821995,0x API,Aggregator,171867.991545991,\x0d9ec0ad66d54c4245fc8c3dc5f5263904054589
2022-04-20T06:41:42+00:00,WETH,USDT,55.4616831821995,171702.770059,0x API,Aggregator,171867.991545991,\x0d9ec0ad66d54c4245fc8c3dc5f5263904054589
2022-04-20T06:41:42+00:00,USDT,USDC,30293.4723,30296.352442,0x API,Aggregator,30313.1933504673,\x71e7b94490837ccaf45f9f6c7c20a3e17bbeb7d3
2022-04-20T06:41:42+00:00,WETH,USDC,9.77582530200261,30296.352442,0x API,Aggregator,30293.9139953638,\x5281e311734869c64ca60ef047fd87759397efe6
2022-04-20T06:41:42+00:00,USDT,WETH,171702.770059,55.4616831821995,Curve,DEX,171814.548562308,\x22f9dcf4647084d6c31b2765f6910cd85c178c18
2022-04-20T06:41:42+00:00,LOOKS,USDT,90000,171702.770059,DODO,Aggregator,171814.548562308,\x0d9ec0ad66d54c4245fc8c3dc5f5263904054589
2022-04-20T06:41:42+00:00,WETH,USDT,3.83715914166308,11912.554176,Uniswap,DEX,11890.8189777341,\x5f6fbe81171d0f52cc58d6a2ac6ee1a9e52d18d2
2022-04-20T06:41:42+00:00,10SET,WETH,3000,3.83715914166308,Uniswap,DEX,11890.8189777341,\xe5c853fb8a01d86f35c5e4c6d2d58cd0df00939e
2022-04-20T06:41:42+00:00,WETH,STARL,4.45282839120488,1102303535.11053,Uniswap,DEX,13798.6917883692,\xf07704777d6bc182bf2c67fbda48913169b84983
2022-04-20T06:41:42+00:00,WETH,USDT,8.05691985285821,25000,Uniswap,DEX,24967.2666552282,\xa66cdad5facbcbf74d9b60dcc8034c2a485e63ff
2022-04-20T06:41:42+00:00,RVF,WETH,173349.872825253,8.05691985285821,Uniswap,DEX,24967.2666552282,\x0feaca487034cbacea8deb2347569dc123197679
2022-04-20T06:41:42+00:00,LOOKS,WETH,15489.2621442966,9.56843365889542,Uniswap,DEX,29651.2363282047,\x000000000dfde7deaf24138722987c9a6991e2d4
2022-04-20T06:41:42+00:00,WETH,LOOKS,55.4616831821995,90000,Uniswap,DEX,171867.991545991,\x22f9dcf4647084d6c31b2765f6910cd85c178c18
2022-04-20T06:41:42+00:00,WETH,APE,3.65465747585373,721,Uniswap,DEX,11325.2718656241,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-04-20T06:41:42+00:00,USDC,WETH,11315.001003,3.65465747585373,Uniswap,DEX,11320.0588084483,\x1909b0e8f4c7cdc185b7bbd3da1eee057a650459
2022-04-20T06:41:42+00:00,USDC,USDT,30296.352442,30293.4723,Uniswap,DEX,30309.8949115416,\xdef1c0ded9bec7f1a1670819833240f027b25eff
2022-04-20T06:41:42+00:00,WETH,USDC,9.77582530200261,30296.352442,Uniswap,DEX,30293.9139953638,\x5281e311734869c64ca60ef047fd87759397efe6
2022-04-20T06:42:05+00:00,FXS,WETH,281.663698129535,3.27096655607001,Sushiswap,DEX,10165.2428654949,\x0f4ee9631f4be0a63756515141281a3e2b293bbe
